filename,width,height,class,xmin,ymin,xmax,ymax
ship02017051901047035,256,256,ship,207,73,255,111
ship02017051901047036,256,256,ship,79,73,130,113
ship02017051901047038,256,256,ship,224,212,256,248
ship02017051901047039,256,256,ship,95,201,153,248
ship02017051901047040,256,256,ship,1,200,25,231
ship02017051901047042,256,256,ship,145,157,190,197
ship02017051901047043,256,256,ship,17,156,64,197
ship02017051901048038,256,256,ship,224,83,256,121
ship02017051901048039,256,256,ship,95,73,153,120
ship02017051901048040,256,256,ship,1,73,26,102
ship02017051901048042,256,256,ship,146,30,189,67
ship02017051901048043,256,256,ship,17,29,60,69
ship0201705190105008,256,256,ship,135,190,186,222
ship0201705190105009,256,256,ship,9,188,57,222
ship0201705190105108,256,256,ship,136,65,185,92
ship0201705190105109,256,256,ship,8,67,57,95
ship0201705190105301,256,256,ship,94,190,115,227
ship0201705190105303,256,256,ship,192,185,247,210
ship0201705190105304,256,256,ship,64,185,118,210
ship0201705190105304,256,256,ship,156,194,203,218
ship0201705190105305,256,256,ship,28,195,73,217
ship0201705190105305,256,256,ship,144,118,191,157
ship0201705190105305,256,256,ship,230,160,256,191
ship0201705190105306,256,256,ship,17,120,62,156
ship0201705190105306,256,256,ship,102,159,145,197
ship0201705190105307,256,256,ship,133,122,181,188
ship0201705190105307,256,256,ship,1,175,18,198
ship0201705190105308,256,256,ship,6,121,54,186
ship0201705190105308,256,256,ship,150,87,182,145
ship0201705190105308,256,256,ship,201,70,256,139
ship0201705190105309,256,256,ship,22,87,56,145
ship0201705190105309,256,256,ship,74,70,127,139
ship0201705190105403,256,256,ship,126,125,180,146
ship0201705190105403,256,256,ship,193,59,245,84
ship0201705190105404,256,256,ship,1,123,53,145
ship0201705190105404,256,256,ship,65,57,117,82
ship0201705190105404,256,256,ship,157,67,201,88
ship0201705190105404,256,256,ship,113,139,143,164
ship0201705190105405,256,256,ship,29,68,73,89
ship0201705190105405,256,256,ship,145,1,190,25
ship0201705190105405,256,256,ship,232,33,256,63
ship0201705190105406,256,256,ship,17,1,63,27
ship0201705190105406,256,256,ship,104,29,146,70
ship0201705190105406,256,256,ship,212,109,249,140
ship0201705190105407,256,256,ship,1,48,17,71
ship0201705190105407,256,256,ship,84,109,121,138
ship0201705190105407,256,256,ship,137,1,179,56
ship0201705190105409,256,256,ship,74,1,121,11
ship0201705190105503,256,256,ship,128,1,176,15
ship0201705190105504,256,256,ship,1,1,51,16
ship0201705190105504,256,256,ship,112,13,143,37
ship0201705190108021,256,256,ship,130,134,176,197
ship0201705190108022,256,256,ship,2,132,50,194
ship0201705190109021,256,256,ship,130,6,175,66
ship0201705190109022,256,256,ship,2,7,46,66
ship02017051902010014,256,256,ship,125,90,136,124
ship02017051902010014,256,256,ship,115,215,143,249
ship0201705190201018,256,256,ship,145,152,172,195
ship02017051902011013,256,256,ship,216,106,256,148
ship02017051902011013,256,256,ship,208,114,246,163
ship02017051902011014,256,256,ship,77,111,120,165
ship02017051902011014,256,256,ship,89,106,133,152
ship02017051902011014,256,256,ship,117,88,145,122
ship0201705190201208,256,256,ship,227,198,256,232
ship0201705190201209,256,256,ship,98,198,129,233
ship0201705190201308,256,256,ship,207,115,241,150
ship0201705190201308,256,256,ship,226,71,256,104
ship0201705190201309,256,256,ship,78,114,115,150
ship0201705190201309,256,256,ship,99,70,129,104
ship0201705190201701,256,256,ship,102,118,132,150
ship0201705190201701,256,256,ship,209,219,256,254
ship0201705190201702,256,256,ship,136,132,165,174
ship0201705190201702,256,256,ship,155,185,184,210
ship0201705190201702,256,256,ship,201,218,227,236
ship0201705190201702,256,256,ship,79,221,139,255
ship0201705190201702,256,256,ship,109,56,128,91
ship0201705190201703,256,256,ship,8,132,35,173
ship0201705190201703,256,256,ship,27,186,59,212
ship0201705190201801,256,256,ship,206,91,256,121
ship0201705190201802,256,256,ship,135,4,165,45
ship0201705190201802,256,256,ship,80,91,137,126
ship0201705190201802,256,256,ship,154,57,188,83
ship0201705190201802,256,256,ship,185,178,223,224
ship0201705190201802,256,256,ship,199,88,227,109
ship0201705190201803,256,256,ship,56,180,83,209
ship0201705190201803,256,256,ship,7,5,36,44
ship0201705190201803,256,256,ship,28,57,59,84
ship0201705190201906,256,256,ship,202,207,236,241
ship0201705190201907,256,256,ship,73,211,109,240
ship0201705190202001,256,256,ship,191,137,228,162
ship0201705190202002,256,256,ship,61,135,101,163
ship0201705190202006,256,256,ship,202,82,237,113
ship0201705190202007,256,256,ship,74,81,106,112
ship0201705190202017,256,256,ship,189,129,212,163
ship0201705190202018,256,256,ship,145,24,172,68
ship0201705190202018,256,256,ship,61,127,83,162
ship02017051902025010,256,256,ship,54,191,90,222
ship0201705190202507,256,256,ship,158,92,168,126
ship0201705190202509,256,256,ship,182,191,218,223
ship02017051902026010,256,256,ship,57,63,89,91
ship0201705190202609,256,256,ship,185,62,219,93
ship0201705190203017,256,256,ship,187,1,213,33
ship0201705190203018,256,256,ship,59,1,86,36
ship0201705190204014,256,256,ship,148,160,185,187
ship0201705190204015,256,256,ship,23,158,58,187
ship0201705190205014,256,256,ship,149,32,186,59
ship0201705190205015,256,256,ship,22,32,58,60
ship0201705190209014,256,256,ship,125,219,136,253
ship0201705190209015,256,256,ship,1,220,6,254
ship0201705310101028,256,256,ship,131,6,165,25
ship0201705310101029,256,256,ship,4,8,35,24
ship020170531010106,256,256,ship,118,12,162,26
ship020170531010106,256,256,ship,114,21,169,38
ship02017053101013021,256,256,ship,122,134,168,146
ship02017053101013022,256,256,ship,1,134,39,147
ship02017053101013025,256,256,ship,111,163,157,174
ship02017053101014021,256,256,ship,119,5,167,19
ship02017053101014022,256,256,ship,1,6,39,17
ship02017053101014025,256,256,ship,110,34,156,47
ship02017053101017014,256,256,ship,185,122,226,134
ship02017053101017015,256,256,ship,56,124,100,134
ship02017053101017033,256,256,ship,201,118,256,138
ship02017053101017034,256,256,ship,72,118,126,136
ship02017053101018014,256,256,ship,185,1,230,5
ship02017053101018026,256,256,ship,205,161,256,182
ship02017053101018027,256,256,ship,78,161,135,182
ship02017053101018034,256,256,ship,234,246,256,255
ship02017053101018035,256,256,ship,106,245,142,256
ship02017053101019026,256,256,ship,205,33,256,54
ship02017053101019027,256,256,ship,75,31,135,55
ship02017053101019034,256,256,ship,236,119,256,127
ship02017053101019035,256,256,ship,108,117,142,127
ship02017053101020022,256,256,ship,189,160,231,176
ship02017053101020023,256,256,ship,63,160,101,173
ship02017053101020030,256,256,ship,208,238,256,254
ship02017053101020031,256,256,ship,80,238,142,254
ship02017053101021022,256,256,ship,191,32,228,48
ship02017053101021023,256,256,ship,63,34,101,46
ship02017053101021030,256,256,ship,208,109,256,126
ship02017053101021031,256,256,ship,81,110,141,126
ship02017053101022018,256,256,ship,130,135,172,148
ship02017053101022019,256,256,ship,3,134,44,150
ship02017053101022027,256,256,ship,107,170,160,188
ship02017053101022028,256,256,ship,1,176,35,188
ship02017053101023018,256,256,ship,131,7,172,20
ship02017053101023019,256,256,ship,3,6,44,22
ship02017053101023027,256,256,ship,107,42,161,59
ship02017053101023028,256,256,ship,1,48,33,59
ship02017053101025021,256,256,ship,230,119,256,130
ship02017053101025022,256,256,ship,101,119,131,130
ship02017053101026010,256,256,ship,170,168,210,181
ship02017053101026011,256,256,ship,42,169,82,181
ship02017053101026017,256,256,ship,132,162,172,180
ship02017053101026018,256,256,ship,5,164,46,179
ship02017053101026025,256,256,ship,140,184,182,199
ship02017053101026026,256,256,ship,13,186,54,197
ship02017053101027010,256,256,ship,170,39,207,53
ship02017053101027011,256,256,ship,42,40,81,55
ship02017053101027013,256,256,ship,151,214,189,232
ship02017053101027014,256,256,ship,23,213,63,233
ship02017053101027017,256,256,ship,133,34,174,51
ship02017053101027018,256,256,ship,5,35,48,52
ship02017053101027025,256,256,ship,142,57,182,71
ship02017053101027026,256,256,ship,13,57,55,70
ship02017053101027048,256,256,ship,142,186,181,204
ship02017053101027049,256,256,ship,13,187,53,204
ship02017053101028013,256,256,ship,151,86,189,103
ship02017053101028014,256,256,ship,23,84,61,105
ship02017053101028048,256,256,ship,142,59,181,77
ship02017053101028049,256,256,ship,14,58,53,77
ship02017053101028050,256,256,ship,157,213,199,227
ship02017053101028051,256,256,ship,29,213,71,227
ship02017053101029010,256,256,ship,105,199,147,215
ship02017053101029020,256,256,ship,231,166,256,174
ship02017053101029021,256,256,ship,102,166,138,177
ship02017053101029046,256,256,ship,143,159,202,178
ship02017053101029047,256,256,ship,14,159,73,179
ship02017053101029050,256,256,ship,157,85,200,98
ship02017053101029051,256,256,ship,28,85,70,99
ship02017053101030010,256,256,ship,105,72,147,87
ship02017053101030020,256,256,ship,230,37,256,48
ship02017053101030021,256,256,ship,103,37,137,49
ship02017053101030026,256,256,ship,196,147,235,164
ship02017053101030027,256,256,ship,66,147,107,164
ship02017053101030046,256,256,ship,142,32,201,49
ship02017053101030047,256,256,ship,13,31,73,49
ship02017053101031010,256,256,ship,96,214,136,232
ship02017053101031014,256,256,ship,158,173,188,192
ship02017053101031015,256,256,ship,31,174,61,192
ship02017053101031022,256,256,ship,191,241,230,256
ship02017053101031023,256,256,ship,64,241,101,255
ship02017053101031026,256,256,ship,194,19,234,34
ship02017053101031027,256,256,ship,67,19,106,35
ship0201705310103109,256,256,ship,225,213,256,230
ship02017053101032010,256,256,ship,95,84,135,104
ship02017053101032014,256,256,ship,159,44,190,65
ship02017053101032015,256,256,ship,31,45,61,65
ship02017053101032022,256,256,ship,193,113,228,126
ship02017053101032023,256,256,ship,65,112,101,125
ship0201705310103209,256,256,ship,225,84,256,103
ship02017053101033042,256,256,ship,223,174,256,188
ship02017053101033043,256,256,ship,95,174,137,189
ship02017053101034030,256,256,ship,159,117,193,166
ship02017053101034031,256,256,ship,31,116,65,166
ship02017053101034040,256,256,ship,214,228,255,241
ship02017053101034041,256,256,ship,86,229,127,242
ship02017053101034042,256,256,ship,223,48,256,62
ship02017053101034043,256,256,ship,95,46,138,60
ship02017053101035014,256,256,ship,236,159,256,171
ship02017053101035015,256,256,ship,108,160,139,172
ship02017053101035030,256,256,ship,159,1,186,38
ship02017053101035031,256,256,ship,30,1,58,39
ship02017053101035040,256,256,ship,214,100,256,114
ship02017053101035041,256,256,ship,86,100,127,114
ship02017053101035046,256,256,ship,164,127,196,146
ship02017053101035047,256,256,ship,34,129,69,144
ship02017053101036014,256,256,ship,237,32,256,43
ship02017053101036015,256,256,ship,108,32,138,44
ship02017053101036047,256,256,ship,35,1,69,16
ship02017053101038040,256,256,ship,158,164,193,181
ship02017053101038041,256,256,ship,29,163,64,181
ship02017053101039040,256,256,ship,158,35,192,53
ship02017053101039041,256,256,ship,29,35,65,53
ship02017053101041040,256,256,ship,124,213,168,229
ship02017053101041041,256,256,ship,1,215,42,229
ship02017053101042025,256,256,ship,220,51,242,90
ship02017053101042026,256,256,ship,90,52,112,89
ship02017053101042040,256,256,ship,125,87,173,101
ship02017053101042041,256,256,ship,1,87,43,102
ship02017053101043046,256,256,ship,127,152,160,172
ship02017053101043047,256,256,ship,1,152,31,173
ship02017053101044046,256,256,ship,126,24,162,43
ship02017053101044047,256,256,ship,1,24,34,46
ship02017053101045033,256,256,ship,117,162,158,175
ship02017053101045034,256,256,ship,1,162,31,175
ship02017053101046033,256,256,ship,117,34,158,47
ship02017053101046035,256,256,ship,219,219,248,241
ship02017053101046036,256,256,ship,91,218,121,241
ship02017053101046040,256,256,ship,172,148,209,173
ship02017053101046041,256,256,ship,43,148,81,173
ship02017053101047033,256,256,ship,148,224,181,235
ship02017053101047034,256,256,ship,20,222,54,234
ship02017053101047036,256,256,ship,91,91,121,112
ship02017053101047040,256,256,ship,172,20,208,45
ship02017053101047041,256,256,ship,44,19,80,45
ship02017053101048028,256,256,ship,119,196,149,212
ship02017053101048029,256,256,ship,1,199,22,212
ship02017053101048031,256,256,ship,112,203,143,213
ship02017053101048033,256,256,ship,148,96,181,108
ship02017053101048034,256,256,ship,20,94,55,107
ship02017053101048039,256,256,ship,143,148,183,162
ship02017053101049028,256,256,ship,118,68,148,84
ship02017053101049029,256,256,ship,1,71,21,83
ship02017053101049031,256,256,ship,112,75,144,84
ship02017053101049039,256,256,ship,144,22,183,36
ship02017053101049040,256,256,ship,15,22,55,35
ship02017053101050035,256,256,ship,183,179,217,194
ship02017053101050036,256,256,ship,55,179,91,195
ship0201705310105039,256,256,ship,197,224,256,249
ship0201705310105040,256,256,ship,69,227,131,249
ship02017053101051035,256,256,ship,183,51,217,68
ship02017053101051036,256,256,ship,54,52,88,69
ship02017053101051039,256,256,ship,119,152,164,164
ship02017053101051040,256,256,ship,5,152,35,163
ship02017053101052039,256,256,ship,120,24,165,35
ship02017053101052040,256,256,ship,4,22,37,36
ship02017053101057010,256,256,ship,162,179,203,201
ship02017053101057010,256,256,ship,46,232,77,254
ship02017053101057011,256,256,ship,155,155,195,169
ship02017053101057011,256,256,ship,34,181,75,202
ship02017053101057012,256,256,ship,27,153,67,168
ship0201705310105704,256,256,ship,152,217,179,234
ship0201705310105705,256,256,ship,190,232,210,256
ship0201705310105705,256,256,ship,24,215,51,234
ship0201705310105706,256,256,ship,62,230,81,256
ship0201705310105708,256,256,ship,126,202,167,230
ship02017053101058010,256,256,ship,161,51,202,75
ship02017053101058010,256,256,ship,46,103,74,127
ship02017053101058011,256,256,ship,33,51,73,73
ship02017053101058011,256,256,ship,155,26,195,40
ship02017053101058012,256,256,ship,27,26,68,40
ship0201705310105804,256,256,ship,213,209,244,233
ship0201705310105804,256,256,ship,152,88,180,104
ship0201705310105805,256,256,ship,23,87,52,105
ship0201705310105805,256,256,ship,191,102,220,144
ship0201705310105805,256,256,ship,86,209,121,233
ship0201705310105805,256,256,ship,211,232,246,253
ship0201705310105806,256,256,ship,83,232,118,254
ship0201705310105806,256,256,ship,63,103,93,144
ship0201705310105806,256,256,ship,177,120,215,145
ship0201705310105807,256,256,ship,49,120,88,145
ship0201705310105808,256,256,ship,127,74,167,99
ship0201705310105901,256,256,ship,205,129,230,142
ship0201705310105902,256,256,ship,77,129,103,143
ship0201705310105904,256,256,ship,213,83,245,105
ship0201705310105905,256,256,ship,211,104,245,125
ship0201705310105905,256,256,ship,85,82,121,105
ship0201705310105905,256,256,ship,205,1,220,16
ship0201705310105906,256,256,ship,82,103,117,125
ship0201705310105906,256,256,ship,177,1,207,17
ship0201705310105906,256,256,ship,76,1,93,16
ship0201705310105907,256,256,ship,49,1,80,17
ship0201705310106001,256,256,ship,204,1,231,14
ship0201705310106002,256,256,ship,77,2,103,15
ship0201705310106027,256,256,ship,233,124,256,137
ship0201705310106028,256,256,ship,106,124,146,140
ship0201705310106029,256,256,ship,1,130,17,140
ship0201705310106039,256,256,ship,198,98,256,116
ship0201705310106040,256,256,ship,69,100,130,120
ship0201705310107028,256,256,ship,106,1,147,12
ship0201705310108038,256,256,ship,151,154,188,168
ship0201705310108039,256,256,ship,22,154,61,167
ship0201705310109038,256,256,ship,151,25,189,38
ship0201705310109039,256,256,ship,22,25,62,40
ship02017053102010010,256,256,ship,109,45,135,78
ship0201705310201010,256,256,ship,60,6,73,50
ship0201705310201015,256,256,ship,119,197,155,237
ship0201705310201016,256,256,ship,1,198,26,231
ship0201705310201301,256,256,ship,15,188,54,219
ship0201705310201401,256,256,ship,92,206,130,228
ship0201705310201402,256,256,ship,195,110,212,137
ship0201705310201403,256,256,ship,66,112,84,139
ship0201705310201501,256,256,ship,92,77,127,98
ship0201705310201502,256,256,ship,135,104,183,139
ship0201705310201503,256,256,ship,5,107,56,137
ship0201705310201603,256,256,ship,112,226,148,255
ship0201705310201702,256,256,ship,172,142,207,171
ship0201705310201703,256,256,ship,112,97,149,127
ship0201705310201703,256,256,ship,43,140,81,171
ship0201705310201807,256,256,ship,136,154,176,191
ship0201705310201808,256,256,ship,8,155,49,190
ship0201705310201907,256,256,ship,137,26,175,61
ship0201705310201908,256,256,ship,9,25,47,61
ship0201705310202015,256,256,ship,119,71,156,110
ship0201705310202016,256,256,ship,1,70,26,102
ship02017053102022010,256,256,ship,162,199,199,230
ship02017053102022011,256,256,ship,35,199,69,228
ship0201705310202204,256,256,ship,208,121,247,135
ship0201705310202205,256,256,ship,79,120,120,136
